tempo,erro,velocidade
88.96,0.02,1499.14
88.99,0.02,1500.0
89.01,0.02,1499.42
89.03,0.02,1500.0
89.05,0.02,1498.85
89.07,0.03,1487.29
89.09,0.02,1500.0
89.11,0.02,1499.42
89.13,0.02,1500.0
89.15,0.03,1487.01
89.17,0.02,1498.56
89.19,0.02,1500.0
89.21,0.02,1500.0
89.23,0.03,1486.15
89.26,0.02,1500.0
89.28,0.02,1499.42
89.3,0.03,1486.15
89.32,0.02,1500.0
89.34,0.02,1499.42
89.36,0.02,1500.58
89.38,0.02,1498.56
89.4,0.02,1501.44
89.42,0.03,1485.58
89.44,0.02,1513.84
89.46,0.03,1486.15
89.48,0.02,1500.87
89.51,0.02,1497.98
89.53,0.02,1500.58
89.55,0.03,1487.01
89.57,0.02,1498.56
89.59,0.02,1499.71
89.61,0.02,1500.29
89.63,0.03,1487.01
89.65,0.02,1498.85
89.67,0.02,1499.71
89.69,0.03,1486.15
89.71,0.02,1499.42
89.73,0.03,1486.15
89.75,0.02,1500.0
89.78,0.02,1500.0
89.8,0.02,1500.58
89.82,0.02,1498.85
89.84,0.02,1500.58
89.86,0.02,1499.42
89.88,0.03,1487.01
89.9,0.02,1499.14
89.92,0.02,1498.85
89.94,0.03,1486.72
89.96,0.02,1499.42
89.98,0.03,1487.01
90.0,0.02,1500.0
90.02,0.02,1498.56
90.05,0.03,1485.86
90.07,0.03,1485.86
90.09,0.02,1500.0
90.11,0.03,1486.43
90.13,0.03,1485.58
90.15,0.02,1498.56
90.17,0.03,1486.15
90.19,0.03,1485.58
90.21,0.03,1485.58
90.23,0.02,1499.71
90.25,0.03,1486.72
90.27,0.03,1484.72
90.3,0.03,1485.58
90.32,0.02,1499.71
90.34,0.03,1486.72
90.36,0.03,1485.58
90.38,0.03,1485.01
90.4,0.02,1499.71
90.42,0.03,1485.58
90.44,0.02,1499.42
90.46,0.03,1486.43
90.48,0.03,1484.15
90.5,0.03,1486.43
90.52,0.03,1485.29
90.55,0.03,1472.57
90.57,0.02,1498.56
90.59,0.03,1471.72
90.61,0.03,1485.58
90.63,0.03,1485.58
90.65,0.02,1500.58
90.67,0.03,1485.86
90.69,0.03,1485.58
90.71,0.03,1485.01
90.73,0.03,1485.29
90.75,0.03,1486.43
90.77,0.03,1485.58
90.8,0.03,1485.58
90.82,0.02,1499.14
90.84,0.03,1471.15
90.86,0.03,1486.43
90.88,0.02,1498.56
90.9,0.03,1487.01
90.92,0.03,1484.72
90.94,0.03,1485.58
90.96,0.02,1500.58
90.98,0.03,1484.72
91.0,0.03,1485.29
91.02,0.03,1487.01
91.04,0.03,1484.44
91.07,0.03,1486.72
91.09,0.03,1485.58
91.11,0.03,1484.72
91.13,0.02,1500.0
91.15,0.03,1485.58
91.17,0.02,1499.42
91.19,0.03,1486.15
91.21,0.03,1485.58
91.23,0.02,1499.42
91.25,0.03,1486.15
91.27,0.03,1486.43
91.29,0.02,1499.14
91.32,0.03,1485.58
91.34,0.02,1499.42
91.36,0.03,1485.58
91.38,0.03,1486.43
91.4,0.03,1485.29
91.42,0.03,1485.58
91.44,0.02,1499.42
91.46,0.03,1486.15
91.48,0.02,1499.42
91.5,0.03,1485.58
91.52,0.03,1486.15
91.54,0.03,1485.58
91.56,0.02,1499.42
91.59,0.03,1485.58
91.61,0.03,1487.01
91.63,0.02,1498.56
91.65,0.03,1485.29
91.67,0.03,1486.43
91.69,0.02,1500.0
91.71,0.03,1485.86
91.73,0.03,1485.29
91.75,0.02,1498.85
91.77,0.03,1486.72
91.79,0.02,1499.71
91.81,0.03,1486.15
91.84,0.03,1486.15
91.86,0.02,1500.0
91.88,0.02,1498.56
91.9,0.03,1486.43
91.92,0.03,1486.15
91.94,0.02,1499.14
91.96,0.03,1486.43
91.98,0.03,1485.58
92.0,0.03,1484.72
92.02,0.02,1500.0
92.04,0.02,1498.56
92.06,0.03,1487.01
92.08,0.03,1486.43
92.11,0.02,1498.56
92.13,0.03,1485.58
92.15,0.03,1471.72
92.17,0.02,1500.0
92.19,0.03,1486.43
92.21,0.03,1485.29
92.23,0.03,1485.01
92.25,0.03,1486.43
92.27,0.02,1498.56
92.29,0.03,1485.86
92.31,0.03,1484.72
92.33,0.03,1485.86
92.36,0.03,1486.43
92.38,0.03,1484.72
92.4,0.03,1472.0
92.42,0.03,1485.58
92.44,0.02,1499.42
92.46,0.03,1471.72
92.48,0.03,1485.58
92.5,0.02,1499.42
92.52,0.03,1486.15
92.54,0.03,1485.58
92.56,0.03,1485.01
92.58,0.03,1485.86
92.61,0.03,1485.58
92.62,0.03,1485.29
92.65,0.03,1471.72
92.67,0.02,1499.42
92.69,0.03,1485.58
92.71,0.03,1485.29
92.73,0.03,1485.86
92.75,0.03,1486.15
92.77,0.03,1485.58
92.79,0.03,1485.58
92.81,0.03,1485.58
92.83,0.02,1498.85
92.86,0.03,1486.15
92.87,0.03,1486.72
92.9,0.03,1484.44
92.92,0.03,1487.01
92.94,0.03,1485.58
92.96,0.03,1485.58
92.98,0.03,1484.72
93.0,0.02,1500.0
93.02,0.03,1486.43
93.04,0.03,1485.01
93.06,0.02,1499.71
93.08,0.03,1485.58
93.11,0.03,1485.58
93.12,0.03,1485.58
93.15,0.03,1485.58
93.17,0.02,1500.0
93.19,0.03,1486.43
93.21,0.03,1485.58
93.23,0.02,1499.14
93.25,0.03,1485.29
93.27,0.03,1485.86
93.29,0.03,1485.58
93.31,0.02,1500.87
93.33,0.03,1483.58
93.35,0.03,1486.72
93.37,0.03,1485.58
93.39,0.02,1499.14
93.42,0.03,1487.29
93.44,0.03,1484.72
93.46,0.03,1485.58
93.48,0.02,1500.87
93.5,0.03,1485.58
93.52,0.03,1485.58
93.54,0.02,1498.56
93.56,0.02,1500.0
93.58,0.03,1486.15
93.6,0.03,1485.58
93.62,0.03,1486.43
93.64,0.02,1498.85
93.67,0.03,1485.86
93.69,0.03,1485.58
93.71,0.03,1485.29
93.73,0.02,1500.29
93.75,0.03,1486.43
93.77,0.03,1485.58
93.79,0.02,1498.27
93.81,0.03,1487.29
93.83,0.03,1485.58
93.85,0.03,1484.72
93.87,0.02,1500.58
93.89,0.02,1499.71
93.92,0.03,1484.72
93.94,0.03,1486.15
93.96,0.02,1499.42
93.98,0.03,1487.01
94.0,0.02,1499.14
94.02,0.03,1485.01
94.04,0.03,1485.86
94.06,0.02,1499.14
94.08,0.03,1486.72
94.1,0.03,1486.43
94.12,0.02,1500.0
94.14,0.02,1498.56
94.17,0.03,1485.86
94.19,0.03,1485.86
94.21,0.02,1500.58
94.23,0.03,1484.44
94.25,0.03,1485.58
94.27,0.03,1485.29
94.29,0.03,1486.43
94.31,0.03,1485.58
94.33,0.03,1471.15
94.35,0.03,1485.58
94.37,0.02,1499.14
94.39,0.03,1485.86
94.41,0.03,1471.72
94.44,0.03,1485.58
94.46,0.03,1485.58
94.48,0.03,1486.43
94.5,0.03,1483.58
94.52,0.03,1486.15
94.54,0.03,1486.15
94.56,0.03,1485.01
94.58,0.03,1472.57
94.6,0.03,1484.72
94.62,0.03,1485.58
94.64,0.03,1485.58
94.66,0.03,1471.15
94.68,0.03,1486.43
94.71,0.03,1484.44
94.73,0.03,1485.29
94.75,0.03,1472.57
94.77,0.03,1484.72
94.79,0.03,1485.01
94.81,0.03,1472.57
94.83,0.03,1484.72
94.85,0.03,1485.58
94.87,0.03,1485.01
94.89,0.03,1471.72
94.91,0.03,1486.43
94.93,0.02,1497.98
94.95,0.03,1486.15
94.98,0.03,1471.72
95.0,0.03,1486.43
95.02,0.03,1484.72
95.04,0.03,1485.86
95.06,0.03,1485.29
95.08,0.03,1485.58
95.1,0.03,1485.58
95.12,0.03,1485.01
95.14,0.03,1472.57
95.16,0.03,1485.58
95.18,0.03,1484.72
95.2,0.03,1486.43
95.22,0.03,1484.72
95.25,0.03,1486.43
95.27,0.02,1499.14
95.29,0.03,1472.0
95.31,0.03,1484.72
95.33,0.03,1485.29
95.35,0.03,1485.29
95.37,0.03,1485.86
95.39,0.03,1472.0
95.41,0.03,1485.01
95.43,0.03,1485.01
95.45,0.03,1471.72
95.47,0.03,1485.29
95.5,0.03,1485.86
95.52,0.03,1485.01
95.54,0.03,1472.57
95.56,0.03,1484.72
95.58,0.03,1486.43
95.6,0.03,1485.58
95.62,0.03,1484.72
95.64,0.03,1485.01
95.66,0.03,1485.58
95.68,0.03,1471.72
95.7,0.03,1485.86
95.72,0.03,1484.72
95.75,0.03,1485.58
95.77,0.03,1471.72
95.79,0.03,1486.43
95.81,0.03,1484.72
95.83,0.03,1485.58
95.85,0.03,1484.44
95.87,0.03,1472.29
95.89,0.03,1485.58
95.91,0.02,1500.0
95.93,0.03,1485.01
95.95,0.03,1471.72
95.97,0.03,1486.43
96.0,0.03,1484.72
96.02,0.03,1486.43
96.04,0.03,1484.44
96.06,0.03,1485.29
96.08,0.03,1486.15
96.1,0.03,1485.01
96.12,0.03,1471.72
96.14,0.03,1485.58
96.16,0.02,1499.42
96.18,0.03,1486.15
96.2,0.03,1471.15
96.22,0.02,1500.0
96.25,0.03,1485.58
96.27,0.03,1485.58
96.29,0.03,1486.15
96.31,0.03,1484.44
96.33,0.03,1485.58
96.35,0.03,1471.72
96.37,0.03,1485.29
96.39,0.02,1499.71
96.41,0.03,1485.58
96.43,0.03,1471.72
96.45,0.03,1485.58
96.47,0.02,1500.0
96.5,0.03,1485.58
96.52,0.03,1485.01
96.54,0.03,1485.58
96.56,0.03,1486.15
96.58,0.03,1485.01
96.6,0.03,1471.72
96.62,0.03,1486.43
96.64,0.03,1484.72
96.66,0.03,1485.86
96.68,0.03,1484.72
96.7,0.03,1471.44
96.72,0.02,1499.71
96.74,0.03,1472.57
96.76,0.03,1483.58
96.79,0.03,1485.58
96.81,0.03,1486.72
96.83,0.03,1485.01
96.85,0.03,1472.57
96.87,0.03,1485.58
96.89,0.03,1485.58
96.91,0.03,1484.72
96.93,0.03,1485.01
96.95,0.03,1486.72
96.97,0.03,1470.59
96.99,0.03,1472.0
97.01,0.03,1484.15
97.04,0.03,1485.29
97.06,0.03,1472.0
97.08,0.03,1486.43
97.1,0.03,1483.86
97.12,0.03,1487.29
97.14,0.03,1484.72
97.16,0.03,1484.44
97.18,0.03,1486.72
97.2,0.03,1485.01
97.22,0.03,1485.58
97.24,0.03,1471.72
97.26,0.03,1486.15
97.29,0.03,1485.86
97.31,0.03,1484.72
97.33,0.03,1485.01
97.35,0.03,1471.72
97.37,0.02,1498.85
97.39,0.03,1473.14
97.41,0.03,1484.72
97.43,0.03,1485.58
97.45,0.03,1486.43
97.47,0.03,1485.58
97.49,0.03,1484.72
97.51,0.03,1485.58
97.53,0.03,1486.43
97.56,0.03,1484.72
97.58,0.03,1485.01
97.6,0.03,1485.58
97.62,0.03,1485.58
97.64,0.03,1471.72
97.66,0.03,1485.86
97.68,0.03,1485.29
97.7,0.03,1485.29
97.72,0.03,1471.44
97.74,0.03,1485.58
97.76,0.03,1485.01
97.78,0.03,1471.72
97.8,0.03,1485.01
97.83,0.03,1472.0
97.85,0.03,1484.72
97.87,0.03,1472.57
97.89,0.03,1471.15
97.91,0.03,1471.15
97.93,0.03,1470.31
97.95,0.03,1472.0
97.97,0.03,1470.31
97.99,0.03,1470.59
98.01,0.03,1471.72
98.03,0.03,1470.31
98.05,0.04,1458.41
98.07,0.03,1470.31
98.1,0.03,1471.15
98.12,0.03,1470.59
98.14,0.04,1458.13
98.16,0.04,1455.89
98.18,0.03,1472.0
98.2,0.04,1455.89
98.22,0.03,1471.72
98.24,0.04,1455.61
98.26,0.04,1457.29
98.28,0.04,1456.73
98.3,0.03,1470.59
98.32,0.04,1457.85
98.34,0.03,1470.59
98.37,0.04,1456.45
98.39,0.03,1470.87
98.41,0.04,1458.13
98.43,0.03,1470.59
98.45,0.04,1456.45
98.47,0.03,1470.59
98.49,0.04,1458.13
98.51,0.03,1470.31
98.53,0.04,1457.57
98.55,0.03,1470.31
98.57,0.04,1457.57
98.59,0.03,1471.15
98.62,0.03,1470.31
98.64,0.03,1470.59
98.66,0.03,1471.15
98.68,0.03,1471.72
98.7,0.03,1470.87
98.72,0.03,1471.44
98.74,0.03,1472.0
98.76,0.03,1484.15
98.78,0.03,1471.15
98.8,0.03,1471.72
98.82,0.03,1471.15
98.84,0.03,1485.58
98.87,0.03,1472.0
98.89,0.03,1470.31
98.91,0.03,1486.43
98.93,0.03,1484.72
98.95,0.03,1471.15
98.97,0.03,1485.29
98.99,0.03,1485.29
99.01,0.03,1486.15
99.03,0.03,1470.87
99.05,0.03,1472.29
99.07,0.03,1484.72
99.09,0.03,1486.15
99.12,0.03,1470.59
99.14,0.03,1472.0
99.16,0.03,1484.15
99.18,0.03,1472.29
99.2,0.03,1471.44
99.22,0.03,1470.31
99.24,0.03,1485.58
99.26,0.03,1472.0
99.28,0.03,1471.15
99.3,0.03,1471.15
99.32,0.03,1483.86
99.34,0.03,1472.0
99.36,0.03,1471.15
99.39,0.03,1472.0
99.41,0.03,1484.15
99.43,0.03,1471.15
99.45,0.03,1471.15
99.47,0.03,1471.15
99.49,0.03,1472.57
99.51,0.03,1471.15
99.53,0.03,1471.15
99.55,0.03,1471.15
99.57,0.03,1484.15
99.59,0.03,1471.15
99.61,0.03,1471.15
99.64,0.03,1471.15
99.66,0.03,1472.57
99.68,0.03,1471.15
99.7,0.03,1470.59
99.72,0.03,1471.72
99.74,0.03,1484.44
99.76,0.03,1471.44
99.78,0.03,1471.15
99.8,0.03,1472.0
99.82,0.03,1483.58
99.84,0.03,1472.29
99.86,0.03,1471.15
99.89,0.03,1471.15
99.91,0.03,1486.43
99.93,0.03,1470.31
99.95,0.03,1485.01
99.97,0.03,1472.57
99.99,0.03,1484.72
100.01,0.03,1471.15
100.03,0.03,1483.24
100.05,0.03,1483.79
100.07,0.03,1482.97
100.1,0.03,1470.59
100.12,0.03,1482.16
100.14,0.03,1483.79
100.16,0.03,1471.4
100.18,0.03,1482.16
100.21,0.03,1471.13
100.23,0.03,1483.52
100.25,0.03,1482.16
100.27,0.03,1471.13
100.29,0.03,1483.24
100.32,0.03,1482.97
100.34,0.03,1482.97
100.36,0.03,1471.13
100.38,0.02,1495.88
100.4,0.03,1483.52
100.43,0.03,1471.13
100.45,0.03,1483.52
100.47,0.03,1482.7
100.49,0.03,1484.33
100.51,0.03,1483.52
100.53,0.03,1483.52
100.56,0.03,1482.7
100.58,0.03,1484.33
100.6,0.03,1482.16
100.62,0.03,1484.06
100.64,0.03,1482.43
100.66,0.03,1485.15
100.69,0.03,1469.24
100.71,0.02,1497.25
100.73,0.03,1483.52
100.75,0.03,1483.52
100.77,0.03,1483.79
100.8,0.03,1483.24
100.82,0.03,1483.52
100.84,0.03,1484.33
100.86,0.03,1482.7
100.88,0.03,1483.52
100.9,0.03,1483.52
100.93,0.03,1484.06
100.95,0.03,1482.43
100.97,0.03,1470.32
100.99,0.03,1483.52
101.01,0.03,1482.97
101.04,0.03,1484.06
101.06,0.03,1482.97
101.08,0.03,1484.06
101.1,0.03,1482.97
101.12,0.03,1484.06
101.14,0.03,1483.52
101.17,0.03,1484.06
101.19,0.03,1482.43
101.21,0.03,1483.52
101.23,0.03,1471.13
101.25,0.03,1482.7
101.28,0.03,1484.33
101.3,0.03,1481.62
101.32,0.03,1471.67
101.34,0.03,1481.89
101.36,0.03,1483.24
101.39,0.03,1471.67
101.41,0.03,1482.16
101.43,0.03,1483.24
101.45,0.03,1470.59
101.47,0.03,1484.33
101.5,0.03,1482.43
101.52,0.03,1484.6
101.54,0.03,1483.52
101.56,0.03,1482.7
101.58,0.03,1482.97
101.6,0.03,1484.33
101.63,0.03,1482.97
101.65,0.03,1484.06
101.67,0.03,1469.51
101.69,0.02,1496.7
101.71,0.03,1471.13
101.73,0.03,1482.7
101.76,0.03,1470.59
101.78,0.03,1482.16
101.8,0.03,1470.32
101.82,0.03,1470.59
101.84,0.03,1482.16
101.87,0.03,1470.32
101.89,0.03,1470.05
101.91,0.03,1470.32
101.93,0.03,1482.16
101.95,0.03,1469.24
101.98,0.03,1470.32
102.0,0.03,1470.32
102.02,0.03,1469.78
102.04,0.03,1483.52
102.06,0.03,1469.78
102.08,0.03,1469.78
102.11,0.03,1469.78
102.13,0.03,1469.78
102.15,0.03,1482.97
102.17,0.03,1471.13
102.19,0.03,1483.24
102.22,0.04,1468.7
102.24,0.03,1470.86
102.26,0.03,1482.43
102.28,0.03,1471.13
102.3,0.04,1468.97
102.32,0.03,1483.52
102.35,0.03,1482.97
102.37,0.03,1470.32
102.39,0.03,1469.78
102.41,0.03,1484.33
102.43,0.03,1482.7
102.46,0.03,1470.59
102.48,0.03,1482.16
102.5,0.03,1482.97
102.52,0.03,1471.67
102.54,0.03,1482.7
102.56,0.03,1482.97
102.59,0.03,1484.06
102.61,0.03,1484.06
102.63,0.03,1469.24
102.65,0.02,1496.7
102.67,0.03,1484.06
102.7,0.03,1482.97
102.72,0.03,1470.32
102.74,0.02,1496.7
102.76,0.03,1483.24
102.78,0.03,1470.59
102.8,0.03,1484.33
102.83,0.02,1495.06
102.85,0.03,1471.94
102.87,0.03,1482.7
102.89,0.03,1483.24
102.91,0.03,1484.6
102.94,0.03,1482.7
102.96,0.03,1483.24
102.98,0.03,1483.79
103.0,0.02,1496.16
103.02,0.03,1484.06
103.05,0.03,1484.6
103.07,0.03,1482.97
103.09,0.03,1484.06
103.11,0.03,1482.97
103.13,0.03,1484.06
103.15,0.02,1496.7
103.18,0.03,1469.78
103.2,0.03,1484.33
103.22,0.02,1495.34
103.24,0.03,1485.42
103.26,0.03,1483.52
103.29,0.03,1483.52
103.31,0.02,1496.43
103.33,0.03,1484.33
103.35,0.03,1482.7
103.37,0.02,1496.7
103.39,0.03,1484.88
103.42,0.03,1483.52
103.44,0.03,1483.52
103.46,0.02,1495.88
103.48,0.03,1484.06
