PWM,RPM
99.667,1410.0
115.302,1380.0
99.701,1410.0
99.667,1410.0
99.633,1410.0
99.599,1410.0
115.234,1380.0
115.302,1380.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
99.667,1410.0
115.302,1380.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
99.667,1410.0
115.302,1380.0
115.37,1380.0
99.769,1410.0
99.735,1410.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
99.667,1410.0
115.302,1380.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
99.701,1410.0
99.667,1410.0
115.302,1380.0
115.37,1380.0
99.769,1410.0
99.735,1410.0
115.37,1380.0
99.769,1410.0
99.735,1410.0
99.701,1410.0
115.336,1380.0
99.735,1410.0
115.37,1380.0
115.438,1380.0
99.837,1410.0
99.803,1410.0
99.769,1410.0
99.735,1410.0
115.37,1380.0
115.438,1380.0
99.837,1410.0
99.803,1410.0
115.438,1380.0
99.837,1410.0
115.472,1380.0
99.871,1410.0
99.837,1410.0
99.803,1410.0
115.438,1380.0
99.837,1410.0
115.472,1380.0
99.871,1410.0
99.837,1410.0
115.472,1380.0
99.871,1410.0
99.837,1410.0
115.472,1380.0
99.871,1410.0
99.837,1410.0
115.472,1380.0
99.871,1410.0
115.506,1380.0
99.905,1410.0
99.871,1410.0
99.837,1410.0
115.472,1380.0
115.54,1380.0
99.939,1410.0
99.905,1410.0
99.871,1410.0
115.506,1380.0
99.905,1410.0
99.871,1410.0
115.506,1380.0
99.905,1410.0
115.54,1380.0
99.939,1410.0
99.905,1410.0
115.54,1380.0
99.939,1410.0
99.905,1410.0
115.54,1380.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
115.608,1380.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
115.71,1380.0
100.109,1410.0
100.075,1410.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
115.676,1380.0
100.075,1410.0
100.041,1410.0
115.676,1380.0
100.075,1410.0
84.372,1440.0
115.574,1380.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
99.973,1410.0
99.939,1410.0
115.574,1380.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
115.642,1380.0
100.041,1410.0
100.007,1410.0
99.973,1410.0
115.608,1380.0
100.007,1410.0
99.973,1410.0
115.609,1380.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
115.677,1380.0
100.076,1410.0
100.042,1410.0
115.677,1380.0
100.076,1410.0
100.042,1410.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
115.677,1380.0
100.076,1410.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
99.94,1410.0
99.906,1410.0
115.541,1380.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
115.609,1380.0
100.008,1410.0
115.643,1380.0
100.042,1410.0
100.008,1410.0
99.974,1410.0
99.94,1410.0
115.575,1380.0
